grupo,split,hora,tempo_viagem_min,distancia_km,confianca_emocao,paradas,tempo_sem_parada_min,classe_imagem,emocao,decisao,origem
651,treino,5,183.66987509223685,9.078,0.8496080566508506,3,64.057,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
651,treino,5,183.66987509223685,9.126,0.8496080566508506,3,60.093,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
652,teste,6,147.1428604778687,22.083,0.5853745751844067,4,118.283,ponto turístico,NEUTRO,CONTINUAR,sintetico
652,teste,6,147.1428604778687,23.818,0.5853745751844067,4,123.423,ponto turístico,NEUTRO,DESCANSAR,sintetico
652,teste,6,147.1428604778687,19.047,0.5853745751844067,4,123.184,ponto turístico,NEUTRO,DESCANSAR,sintetico
653,treino,20,155.59877082056818,105.79,0.4126400369903828,2,4.78,ponto turístico,TRISTE,CONTINUAR,sintetico
653,treino,20,155.59877082056818,103.621,0.4126400369903828,2,5.335,ponto turístico,TRISTE,CONTINUAR,sintetico
653,treino,20,155.59877082056818,110.533,0.4126400369903828,2,2.456,ponto turístico,TRISTE,CONTINUAR,sintetico
654,treino,17,76.61270153990445,376.546,0.4942010921351671,0,3.276,ponto turístico,desconhecido,CONTINUAR,sintetico
654,treino,17,76.61270153990445,367.161,0.4942010921351671,0,0,ponto turístico,desconhecido,CONTINUAR,sintetico
654,treino,17,76.61270153990445,369.767,0.4942010921351671,0,8.243,ponto turístico,desconhecido,CONTINUAR,sintetico
655,teste,11,345.352353128332,204.052,0.5386834655039411,3,29.854,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
655,teste,11,345.352353128332,200.108,0.5386834655039411,3,32.569,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
655,teste,11,345.352353128332,195.323,0.5386834655039411,3,32.779,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
656,teste,15,213.15716224482938,338.127,0.5240716285760239,1,82.91,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
656,teste,15,213.15716224482938,342.625,0.5240716285760239,1,82.162,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
656,teste,15,213.15716224482938,342.996,0.5240716285760239,1,90.688,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
657,treino,16,188.28678307875242,290.091,0.7408369490055162,2,67.393,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
657,treino,16,188.28678307875242,290.797,0.7408369490055162,2,67.74,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
657,treino,16,188.28678307875242,294.23,0.7408369490055162,2,62.709,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
658,teste,6,358.9383717752059,237.9,0.92480939098776,4,37.626,desconhecido,IRRITADO,DESCANSAR,sintetico
658,teste,6,358.9383717752059,240.846,0.92480939098776,4,38.638,desconhecido,IRRITADO,DESCANSAR,sintetico
658,teste,6,358.9383717752059,245.725,0.92480939098776,4,38.914,desconhecido,IRRITADO,DESCANSAR,sintetico
659,teste,15,38.41046788883795,124.021,0.9104335827929146,1,17.855,estrada,TRISTE,CONTINUAR,sintetico
659,teste,15,38.41046788883795,127.594,0.9104335827929146,1,21.751,estrada,TRISTE,CONTINUAR,sintetico
659,teste,15,38.41046788883795,130.349,0.9104335827929146,1,26.929,estrada,TRISTE,CONTINUAR,sintetico
660,treino,13,235.85368948487246,59.749,0.4243797345683603,4,40.256,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
660,treino,13,235.85368948487246,52.469,0.4243797345683603,4,34.752,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
660,treino,13,235.85368948487246,59.627,0.4243797345683603,4,40.605,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
661,treino,11,34.63914459333805,165.886,0.6200553637571369,0,31.185,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
661,treino,11,34.63914459333805,161.331,0.6200553637571369,0,33.397,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
661,treino,11,34.63914459333805,165.979,0.6200553637571369,0,34.639,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
662,teste,7,142.81916462128163,184.56,0.4061018720966784,3,124.414,natureza,desconhecido,DESCANSAR,sintetico
662,teste,7,142.81916462128163,187.229,0.4061018720966784,3,132.73,natureza,desconhecido,DESCANSAR,sintetico
662,teste,7,142.81916462128163,189.136,0.4061018720966784,3,131.237,natureza,desconhecido,DESCANSAR,sintetico
663,treino,6,147.53976711404192,25.551,0.555454125984482,4,101.4,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
663,treino,6,147.53976711404192,21.171,0.555454125984482,4,100.173,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
663,treino,6,147.53976711404192,25.488,0.555454125984482,4,105.018,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
664,treino,10,206.71333280294948,392.259,0.8145233141494608,0,199.396,restaurante,IRRITADO,DESCANSAR,sintetico
664,treino,10,206.71333280294948,390.354,0.8145233141494608,0,204.868,restaurante,IRRITADO,DESCANSAR,sintetico
664,treino,10,206.71333280294948,394.354,0.8145233141494608,0,199.802,restaurante,IRRITADO,DESCANSAR,sintetico
665,treino,12,34.67490561542624,25.298,0.5930410880522836,2,34.675,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
665,treino,12,34.67490561542624,23.628,0.5930410880522836,2,34.675,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
665,treino,12,34.67490561542624,26.124,0.5930410880522836,2,34.675,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
666,teste,5,75.5048847123464,378.706,0.6389751530088457,4,30.814,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
666,teste,5,75.5048847123464,371.876,0.6389751530088457,4,34.753,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
666,teste,5,75.5048847123464,377.748,0.6389751530088457,4,27.7,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
667,teste,21,210.3637229193888,62.185,0.7484377636896131,2,188.586,estrada,ANIMADO,DESCANSAR,sintetico
667,teste,21,210.3637229193888,56.011,0.7484377636896131,2,191.511,estrada,ANIMADO,DESCANSAR,sintetico
667,teste,21,210.3637229193888,59.586,0.7484377636896131,2,186.219,estrada,ANIMADO,DESCANSAR,sintetico
668,treino,23,6.305296389942646,181.007,0.8495064967450516,1,0,desconhecido,IRRITADO,DESCANSAR,sintetico
668,treino,23,6.305296389942646,182.681,0.8495064967450516,1,0.905,desconhecido,IRRITADO,DESCANSAR,sintetico
668,treino,23,6.305296389942646,182.188,0.8495064967450516,1,6.305,desconhecido,IRRITADO,DESCANSAR,sintetico
669,treino,19,139.03258287704537,134.396,0.9214261287055566,4,117.108,estrada,TRISTE,CONTINUAR,sintetico
669,treino,19,139.03258287704537,139.255,0.9214261287055566,4,116.819,estrada,TRISTE,CONTINUAR,sintetico
669,treino,19,139.03258287704537,141.227,0.9214261287055566,4,114.631,estrada,TRISTE,CONTINUAR,sintetico
670,teste,12,151.98907282715524,139.423,0.846911516230406,3,41.822,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
670,teste,12,151.98907282715524,137.318,0.846911516230406,3,40.653,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
670,teste,12,151.98907282715524,138.542,0.846911516230406,3,42.89,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
671,treino,21,160.31025346449067,112.412,0.7222258937563071,0,55.427,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
671,treino,21,160.31025346449067,115.817,0.7222258937563071,0,59.736,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
671,treino,21,160.31025346449067,109.296,0.7222258937563071,0,54.904,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
672,treino,18,291.0840789719344,263.229,0.8610231537549533,1,164.122,posto de combustível,IRRITADO,DESCANSAR,sintetico
672,treino,18,291.0840789719344,271.59,0.8610231537549533,1,159.065,posto de combustível,IRRITADO,DESCANSAR,sintetico
672,treino,18,291.0840789719344,270.022,0.8610231537549533,1,160.198,posto de combustível,IRRITADO,DESCANSAR,sintetico
673,teste,20,254.86140965331703,300.257,0.3545630809945619,2,69.925,posto de combustível,desconhecido,AVALIAR ABASTECIMENTO,sintetico
673,teste,20,254.86140965331703,299.846,0.3545630809945619,2,75.231,posto de combustível,desconhecido,AVALIAR ABASTECIMENTO,sintetico
673,teste,20,254.86140965331703,295.608,0.3545630809945619,2,69.695,posto de combustível,desconhecido,AVALIAR ABASTECIMENTO,sintetico
674,treino,13,16.599486809322038,7.203,0.8243060769486683,4,5.992,desconhecido,desconhecido,CONTINUAR,sintetico
674,treino,13,16.599486809322038,9.799,0.8243060769486683,4,5.827,desconhecido,desconhecido,CONTINUAR,sintetico
674,treino,13,16.599486809322038,9.412,0.8243060769486683,4,6.433,desconhecido,desconhecido,CONTINUAR,sintetico
675,treino,12,299.13521433853543,318.714,0.6967121694792915,1,32.865,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
675,treino,12,299.13521433853543,317.842,0.6967121694792915,1,38.381,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
675,treino,12,299.13521433853543,316.796,0.6967121694792915,1,32.464,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
676,treino,18,283.4198593658531,332.469,0.7263910289853752,2,3.508,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
676,treino,18,283.4198593658531,339.913,0.7263910289853752,2,4.923,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
676,treino,18,283.4198593658531,338.393,0.7263910289853752,2,8.83,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
677,treino,2,207.9868113305697,11.641,0.7905014982695042,3,36.019,desconhecido,TRISTE,CONTINUAR,sintetico
677,treino,2,207.9868113305697,7.054,0.7905014982695042,3,42.206,desconhecido,TRISTE,CONTINUAR,sintetico
677,treino,2,207.9868113305697,12.379,0.7905014982695042,3,41.872,desconhecido,TRISTE,CONTINUAR,sintetico
678,treino,12,278.48901281111165,264.497,0.5149788949622066,1,173.818,desconhecido,NEUTRO,DESCANSAR,sintetico
678,treino,12,278.48901281111165,263.294,0.5149788949622066,1,178.743,desconhecido,NEUTRO,DESCANSAR,sintetico
678,treino,12,278.48901281111165,259.774,0.5149788949622066,1,175.608,desconhecido,NEUTRO,DESCANSAR,sintetico
679,treino,5,37.93588506035807,192.918,0.5668383907350262,1,14.364,natureza,NEUTRO,CONTINUAR,sintetico
679,treino,5,37.93588506035807,202.29,0.5668383907350262,1,14.391,natureza,NEUTRO,CONTINUAR,sintetico
679,treino,5,37.93588506035807,199.571,0.5668383907350262,1,17.38,natureza,NEUTRO,CONTINUAR,sintetico
680,treino,11,229.91088831758015,178.78,0.44666218688997517,2,9.016,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
680,treino,11,229.91088831758015,185.301,0.44666218688997517,2,11.549,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
680,treino,11,229.91088831758015,175.402,0.44666218688997517,2,10.766,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
681,treino,8,333.93702863280276,73.286,0.3677331456659176,0,75.188,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
681,treino,8,333.93702863280276,75.414,0.3677331456659176,0,75.216,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
681,treino,8,333.93702863280276,79.416,0.3677331456659176,0,82.417,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
682,treino,8,102.15160120993164,82.785,0.40518190569528956,4,47.07,desconhecido,TRISTE,CONTINUAR,sintetico
682,treino,8,102.15160120993164,84.158,0.40518190569528956,4,51.933,desconhecido,TRISTE,CONTINUAR,sintetico
682,treino,8,102.15160120993164,77.196,0.40518190569528956,4,44.688,desconhecido,TRISTE,CONTINUAR,sintetico
683,treino,22,104.78438121426336,161.668,0.7001889532498414,4,83.088,restaurante,ANIMADO,CONTINUAR,sintetico
683,treino,22,104.78438121426336,160.959,0.7001889532498414,4,82.447,restaurante,ANIMADO,CONTINUAR,sintetico
683,treino,22,104.78438121426336,159.601,0.7001889532498414,4,86.368,restaurante,ANIMADO,CONTINUAR,sintetico
684,treino,19,43.183484677895564,157.113,0.46983246460769484,2,23.988,restaurante,NEUTRO,CONTINUAR,sintetico
684,treino,19,43.183484677895564,150.749,0.46983246460769484,2,18.505,restaurante,NEUTRO,CONTINUAR,sintetico
684,treino,19,43.183484677895564,154.257,0.46983246460769484,2,23.179,restaurante,NEUTRO,CONTINUAR,sintetico
685,treino,11,130.04993417411197,10.693,0.457942541580083,2,15.817,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
685,treino,11,130.04993417411197,10.121,0.457942541580083,2,14.463,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
685,treino,11,130.04993417411197,13.859,0.457942541580083,2,21.535,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
686,treino,6,170.208702657011,314.125,0.8892463843493852,4,45.234,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
686,treino,6,170.208702657011,319.175,0.8892463843493852,4,51.287,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
686,treino,6,170.208702657011,321.695,0.8892463843493852,4,43.202,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
687,treino,20,154.7212999847295,302.42,0.5406699768307558,2,3.151,posto de combustível,ANIMADO,AVALIAR ABASTECIMENTO,sintetico
687,treino,20,154.7212999847295,300.225,0.5406699768307558,2,3.876,posto de combustível,ANIMADO,AVALIAR ABASTECIMENTO,sintetico
687,treino,20,154.7212999847295,302.008,0.5406699768307558,2,8.698,posto de combustível,ANIMADO,AVALIAR ABASTECIMENTO,sintetico
688,teste,18,140.91441895015373,233.982,0.5210221485100819,4,39.099,estrada,IRRITADO,CONTINUAR,sintetico
688,teste,18,140.91441895015373,234.524,0.5210221485100819,4,44.252,estrada,IRRITADO,CONTINUAR,sintetico
688,teste,18,140.91441895015373,225.957,0.5210221485100819,4,41.519,estrada,IRRITADO,CONTINUAR,sintetico
689,teste,2,171.8121399266089,330.944,0.5990473213341251,2,130.058,restaurante,TRISTE,DESCANSAR,sintetico
689,teste,2,171.8121399266089,330.072,0.5990473213341251,2,130.617,restaurante,TRISTE,DESCANSAR,sintetico
689,teste,2,171.8121399266089,330.873,0.5990473213341251,2,131.458,restaurante,TRISTE,DESCANSAR,sintetico
690,treino,11,180.13450161575278,252.826,0.8962830921474677,2,79.226,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
690,treino,11,180.13450161575278,260.053,0.8962830921474677,2,76.534,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
690,treino,11,180.13450161575278,253.702,0.8962830921474677,2,70.171,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
691,treino,23,325.30815208971575,152.023,0.8917283499429748,0,5.723,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
691,treino,23,325.30815208971575,145.845,0.8917283499429748,0,11.1,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
691,treino,23,325.30815208971575,150.677,0.8917283499429748,0,7.671,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
692,teste,5,333.32473456044477,238.04,0.4219408517761023,2,295.058,posto de combustível,desconhecido,DESCANSAR,sintetico
692,teste,5,333.32473456044477,232.849,0.4219408517761023,2,292.149,posto de combustível,desconhecido,DESCANSAR,sintetico
692,teste,5,333.32473456044477,233.657,0.4219408517761023,2,296.704,posto de combustível,desconhecido,DESCANSAR,sintetico
693,treino,21,178.9868634313647,110.179,0.8135863843449855,3,43.047,posto de combustível,NEUTRO,CONTINUAR,sintetico
693,treino,21,178.9868634313647,112.802,0.8135863843449855,3,50.948,posto de combustível,NEUTRO,CONTINUAR,sintetico
693,treino,21,178.9868634313647,113.811,0.8135863843449855,3,49.572,posto de combustível,NEUTRO,CONTINUAR,sintetico
694,treino,6,251.71259811294033,28.908,0.646763450176717,1,117.716,estrada,ANIMADO,CONTINUAR,sintetico
694,treino,6,251.71259811294033,28.462,0.646763450176717,1,120.979,estrada,ANIMADO,DESCANSAR,sintetico
694,treino,6,251.71259811294033,32.674,0.646763450176717,1,117.979,estrada,ANIMADO,CONTINUAR,sintetico
695,treino,12,274.9732252229406,123.586,0.622413179227513,1,82.027,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
695,treino,12,274.9732252229406,125.935,0.622413179227513,1,79.533,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
695,treino,12,274.9732252229406,123.732,0.622413179227513,1,78.189,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
696,teste,13,63.289695371869406,126.8,0.8718988280471068,0,18.521,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
696,teste,13,63.289695371869406,118.145,0.8718988280471068,0,23.269,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
696,teste,13,63.289695371869406,122.385,0.8718988280471068,0,19.306,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
697,treino,17,34.843701987128895,172.003,0.44037202774105066,4,10.327,natureza,desconhecido,CONTINUAR,sintetico
697,treino,17,34.843701987128895,168.081,0.44037202774105066,4,10.454,natureza,desconhecido,CONTINUAR,sintetico
697,treino,17,34.843701987128895,176.87,0.44037202774105066,4,8.568,natureza,desconhecido,CONTINUAR,sintetico
698,treino,6,147.9556966402308,233.118,0.6677376520966655,3,13.644,ponto turístico,IRRITADO,DESCANSAR,sintetico
698,treino,6,147.9556966402308,233.73,0.6677376520966655,3,12.306,ponto turístico,IRRITADO,DESCANSAR,sintetico
698,treino,6,147.9556966402308,241.57,0.6677376520966655,3,16.907,ponto turístico,IRRITADO,DESCANSAR,sintetico
699,treino,7,28.37582199951082,36.426,0.48587900943726425,4,13.46,desconhecido,IRRITADO,CONTINUAR,sintetico
699,treino,7,28.37582199951082,44.208,0.48587900943726425,4,8.803,desconhecido,IRRITADO,CONTINUAR,sintetico
699,treino,7,28.37582199951082,37.47,0.48587900943726425,4,13.978,desconhecido,IRRITADO,CONTINUAR,sintetico
700,treino,14,231.09922049371414,285.867,0.5227871793533069,0,68.398,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
700,treino,14,231.09922049371414,279.044,0.5227871793533069,0,68.333,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
700,treino,14,231.09922049371414,279.008,0.5227871793533069,0,64.84,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
701,treino,14,55.35094761547649,7.697,0.6347604144867772,2,10.463,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
701,treino,14,55.35094761547649,3.615,0.6347604144867772,2,15.104,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
701,treino,14,55.35094761547649,0.104,0.6347604144867772,2,19.097,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
702,treino,15,43.83202907471105,330.121,0.6903600380422752,2,24.806,posto de combustível,desconhecido,AVALIAR ABASTECIMENTO,sintetico
702,treino,15,43.83202907471105,323.571,0.6903600380422752,2,25.093,posto de combustível,desconhecido,AVALIAR ABASTECIMENTO,sintetico
702,treino,15,43.83202907471105,325.927,0.6903600380422752,2,21.961,posto de combustível,desconhecido,AVALIAR ABASTECIMENTO,sintetico
703,treino,11,356.3765570426647,100.947,0.6418959882268466,2,293.328,natureza,NEUTRO,DESCANSAR,sintetico
703,treino,11,356.3765570426647,103.114,0.6418959882268466,2,296.63,natureza,NEUTRO,DESCANSAR,sintetico
703,treino,11,356.3765570426647,106.587,0.6418959882268466,2,298.427,natureza,NEUTRO,DESCANSAR,sintetico
704,treino,15,45.03017891815149,275.907,0.7869293256393088,0,34.974,posto de combustível,IRRITADO,DESCANSAR,sintetico
704,treino,15,45.03017891815149,274.292,0.7869293256393088,0,36.001,posto de combustível,IRRITADO,DESCANSAR,sintetico
704,treino,15,45.03017891815149,276.724,0.7869293256393088,0,43.291,posto de combustível,IRRITADO,DESCANSAR,sintetico
705,teste,14,78.23916997201454,39.471,0.9023883534438062,3,74.989,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
705,teste,14,78.23916997201454,39.813,0.9023883534438062,3,76.728,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
705,teste,14,78.23916997201454,34.022,0.9023883534438062,3,78.239,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
706,treino,8,114.80977056662213,19.365,0.6620466397784752,2,49.47,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
706,treino,8,114.80977056662213,12.542,0.6620466397784752,2,46.083,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
706,treino,8,114.80977056662213,20.712,0.6620466397784752,2,47.471,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
707,teste,21,58.33085187324202,389.666,0.7242770801103451,1,11.97,restaurante,IRRITADO,DESCANSAR,sintetico
707,teste,21,58.33085187324202,382.078,0.7242770801103451,1,14.645,restaurante,IRRITADO,DESCANSAR,sintetico
707,teste,21,58.33085187324202,387.599,0.7242770801103451,1,12.346,restaurante,IRRITADO,DESCANSAR,sintetico
708,treino,9,6.8070377987966175,138.735,0.850466030838974,0,5.974,restaurante,ANIMADO,CONTINUAR,sintetico
708,treino,9,6.8070377987966175,142.555,0.850466030838974,0,5.073,restaurante,ANIMADO,CONTINUAR,sintetico
708,treino,9,6.8070377987966175,137.453,0.850466030838974,0,0,restaurante,ANIMADO,CONTINUAR,sintetico
709,treino,8,55.638710994642665,297.551,0.6092304702932752,0,0,restaurante,ANIMADO,CONTINUAR,sintetico
709,treino,8,55.638710994642665,295.006,0.6092304702932752,0,0.65,restaurante,ANIMADO,CONTINUAR,sintetico
709,treino,8,55.638710994642665,292.212,0.6092304702932752,0,5.83,restaurante,ANIMADO,CONTINUAR,sintetico
710,treino,12,331.6689157651219,235.811,0.4539811815198106,3,57.856,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
710,treino,12,331.6689157651219,239.358,0.4539811815198106,3,59.51,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
710,treino,12,331.6689157651219,234.671,0.4539811815198106,3,62.166,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
711,treino,20,168.70980597115968,75.201,0.8194434398826427,3,43.919,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
711,treino,20,168.70980597115968,71.891,0.8194434398826427,3,45.009,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
711,treino,20,168.70980597115968,77.963,0.8194434398826427,3,44.956,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
712,treino,17,14.379852711480616,307.511,0.4030573923402568,1,10.043,ponto turístico,TRISTE,CONTINUAR,sintetico
712,treino,17,14.379852711480616,307.917,0.4030573923402568,1,14.38,ponto turístico,TRISTE,CONTINUAR,sintetico
712,treino,17,14.379852711480616,310.486,0.4030573923402568,1,6.847,ponto turístico,TRISTE,CONTINUAR,sintetico
713,teste,12,49.707223423156535,265.733,0.6276846906877205,4,9.07,natureza,NEUTRO,CONTINUAR,sintetico
713,teste,12,49.707223423156535,264.102,0.6276846906877205,4,5.152,natureza,NEUTRO,CONTINUAR,sintetico
713,teste,12,49.707223423156535,271.251,0.6276846906877205,4,4.863,natureza,NEUTRO,CONTINUAR,sintetico
714,treino,22,122.61419673883553,24.509,0.7942837636975235,4,86.643,desconhecido,NEUTRO,CONTINUAR,sintetico
714,treino,22,122.61419673883553,29.019,0.7942837636975235,4,82.387,desconhecido,NEUTRO,CONTINUAR,sintetico
714,treino,22,122.61419673883553,28.296,0.7942837636975235,4,87.419,desconhecido,NEUTRO,CONTINUAR,sintetico
715,teste,11,111.81673409808431,120.887,0.9434951779389286,0,9.842,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
715,teste,11,111.81673409808431,124.555,0.9434951779389286,0,3.515,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
715,teste,11,111.81673409808431,120.392,0.9434951779389286,0,1.289,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
716,treino,16,162.5546356193977,24.074,0.4230868487056661,3,77.545,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
716,treino,16,162.5546356193977,23.433,0.4230868487056661,3,73.275,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
716,treino,16,162.5546356193977,23.623,0.4230868487056661,3,70.8,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
717,treino,23,238.4002038124358,66.205,0.7949988321943371,4,110.543,posto de combustível,IRRITADO,DESCANSAR,sintetico
717,treino,23,238.4002038124358,69.198,0.7949988321943371,4,113.217,posto de combustível,IRRITADO,DESCANSAR,sintetico
717,treino,23,238.4002038124358,66.062,0.7949988321943371,4,113.402,posto de combustível,IRRITADO,DESCANSAR,sintetico
718,treino,3,169.7071127816904,320.508,0.43889991802560085,2,93.778,natureza,NEUTRO,CONTINUAR,sintetico
718,treino,3,169.7071127816904,326.849,0.43889991802560085,2,99.683,natureza,NEUTRO,CONTINUAR,sintetico
718,treino,3,169.7071127816904,326.596,0.43889991802560085,2,91.177,natureza,NEUTRO,CONTINUAR,sintetico
719,teste,11,346.7927664477583,190.721,0.7838391607628025,2,124.096,estrada,ANIMADO,DESCANSAR,sintetico
719,teste,11,346.7927664477583,185.651,0.7838391607628025,2,126.127,estrada,ANIMADO,DESCANSAR,sintetico
719,teste,11,346.7927664477583,186.069,0.7838391607628025,2,119.692,estrada,ANIMADO,CONTINUAR,sintetico
720,teste,13,58.747963643914325,258.055,0.6878886580733555,3,58.748,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
720,teste,13,58.747963643914325,262.211,0.6878886580733555,3,58.748,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
720,teste,13,58.747963643914325,263.432,0.6878886580733555,3,55.552,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
721,teste,22,334.23134714348595,313.458,0.665260344412443,1,48.28,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
721,teste,22,334.23134714348595,305.454,0.665260344412443,1,54.933,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
721,teste,22,334.23134714348595,307.476,0.665260344412443,1,54.257,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
722,treino,15,336.65303767591274,189.406,0.8059455688217336,1,249.872,estrada,ANIMADO,DESCANSAR,sintetico
722,treino,15,336.65303767591274,194.789,0.8059455688217336,1,240.758,estrada,ANIMADO,DESCANSAR,sintetico
722,treino,15,336.65303767591274,188.07,0.8059455688217336,1,240.513,estrada,ANIMADO,DESCANSAR,sintetico
723,teste,23,30.87300152884868,304.836,0.7139199806658657,0,0,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
723,teste,23,30.87300152884868,306.715,0.7139199806658657,0,3.889,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
723,teste,23,30.87300152884868,302.298,0.7139199806658657,0,3.235,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
724,treino,21,106.56171307005933,81.768,0.4472537492248252,4,63.717,posto de combustível,NEUTRO,CONTINUAR,sintetico
724,treino,21,106.56171307005933,77.512,0.4472537492248252,4,65.131,posto de combustível,NEUTRO,CONTINUAR,sintetico
724,treino,21,106.56171307005933,84.41,0.4472537492248252,4,60.626,posto de combustível,NEUTRO,CONTINUAR,sintetico
